ID, x, y, age
24899,6455,5642,16
24900,1817,3670,94
24901,5904,6962,41
24902,7889,7171,48
24903,3365,599,45
24904,4745,9211,100
24905,8167,1268,38
24906,4082,8301,50
24907,6837,9929,76
24908,7122,1470,47
24909,9954,5396,99
24910,5769,7245,6
24911,9897,6838,74
24912,570,2073,2
24913,6596,4124,19
24914,8727,3451,68
24915,6723,7115,22
24916,721,8513,23
24917,2915,1162,98
24918,2618,4988,9
24919,8799,356,54
24920,9334,4216,72
24921,795,3267,63
24922,7176,5296,64
24923,6577,5972,41
24924,491,765,14
24925,6743,6801,58
24926,6467,9077,73
24927,3602,1483,28
24928,5923,1436,58
24929,258,4880,23
24930,3219,5421,25
24931,2229,9587,16
24932,8461,4446,31
24933,7409,7987,29
24934,4605,7257,7
24935,3771,550,5
24936,1673,4622,36
24937,5096,2502,50
24938,9517,6143,9
24939,8483,6842,73
24940,2094,4067,42
24941,9170,4351,59
24942,3314,6305,75
24943,8566,2359,42
24944,4029,9835,29
24945,1661,7896,2
24946,5079,7044,35
24947,9194,6754,18
24948,7956,3010,46
24949,7768,8629,86
24950,7556,7489,35
24951,5655,9634,33
24952,5860,8477,45
24953,1536,1090,43
24954,4378,2514,97
24955,5941,1095,28
24956,7108,359,14
24957,3348,8296,87
24958,7737,8827,47
24959,6089,215,99
24960,1257,1137,76
24961,7868,350,18
24962,5,1295,55
24963,9106,5656,8
24964,940,9014,34
24965,3897,9220,3
24966,1725,4459,83
24967,3196,3656,67
24968,252,9877,45
24969,7248,7550,93
24970,3299,658,43
24971,1640,9373,93
24972,2418,9776,7
24973,9529,9975,11
24974,3890,9089,13
24975,4435,9729,30
24976,8150,9899,23
24977,8731,305,94
24978,2143,6057,90
24979,5778,2992,5
24980,21,7662,60
24981,3592,3891,88
24982,5562,600,56
24983,9068,8839,64
24984,5116,8723,5
24985,2840,5254,32
24986,7290,239,34
24987,2037,3086,64
24988,64,6851,39
24989,5256,399,35
24990,9187,4085,36
24991,7611,3959,32
24992,3345,5514,6
24993,7502,9540,19
24994,5842,3876,31
24995,6147,2557,47
24996,8092,2244,2
24997,7734,3333,2
24998,756,9675,95
24999,1135,350,81
25000,2751,8964,50
25001,193,1422,30
25002,5092,6571,91
25003,9892,2304,35
25004,8449,3536,64
25005,3332,2491,38
25006,3031,2353,39
25007,1095,2109,3
25008,1937,2686,6
25009,2902,1946,21
25010,9020,1721,61
25011,4003,3858,10
25012,7000,9770,60
25013,456,7331,8
25014,1173,5447,58
25015,9800,5633,22
25016,2126,9993,29
25017,9860,9730,67
25018,956,7514,49
25019,3637,4606,27
25020,5489,9900,68
25021,8543,634,67
25022,2293,6221,40
25023,7288,906,90
25024,6355,1674,66
25025,7183,4629,97
25026,3546,2441,86
25027,524,6116,58
25028,2741,2546,76
25029,3313,1724,87
25030,6499,1051,91
25031,9310,9711,93
25032,4094,7912,83
25033,9680,7558,76
25034,8766,1206,97
25035,4676,3511,83
25036,4576,1000,46
25037,8862,6819,95
25038,2484,6506,35
25039,574,9090,48
25040,7336,773,62
25041,7116,9768,26
25042,3312,5943,14
25043,2297,7394,7
25044,6167,704,28
25045,6067,6800,35
25046,7148,3977,65
25047,8470,1227,5
25048,2244,7910,31
25049,2704,9523,62
25050,2396,1201,48
25051,9458,8047,12
25052,2993,8686,11
25053,1348,2352,51
25054,9829,1236,99
25055,4104,4502,28
25056,3471,6173,3
25057,7200,8434,48
25058,5782,5765,49
25059,7163,6409,18
25060,9872,4870,17
25061,7838,9452,7
25062,3529,9086,39
25063,6927,5389,57
25064,4633,2820,39
25065,1522,4390,41
25066,2409,540,97
25067,8532,7656,91
25068,1105,2156,75
25069,8415,7615,60
25070,6802,5932,21
25071,4865,3074,93
25072,1535,7964,59
25073,671,255,14
25074,4942,8031,47
25075,5419,6293,7
25076,5520,944,95
25077,9353,7259,65
25078,5286,5491,2
25079,1510,4857,93
25080,8425,1958,22
25081,9124,2509,12
25082,5535,5134,42
25083,1899,8899,51
25084,147,6319,17
25085,6512,3109,25
25086,2729,952,72
25087,5762,9319,17
25088,2407,5995,27
25089,6227,2941,71
25090,8167,8385,44
25091,7190,2732,77
25092,6328,1272,87
25093,6850,9122,9
25094,4346,2288,65
25095,6158,8549,26
25096,451,1381,17
25097,414,7767,14
25098,5658,2209,28
25099,6004,8279,5
25100,1391,3683,30
25101,4766,2677,57
25102,2300,2340,10
25103,1446,3557,81
25104,1852,5174,92
25105,459,4126,11
25106,2808,2002,99
25107,6357,9662,51
25108,3494,5945,38
25109,8179,9533,49
25110,6942,3257,37
25111,7084,413,50
25112,7519,72,14
25113,3446,8717,15
25114,692,1195,16
25115,4236,8650,52
25116,7022,7732,39
25117,3327,5763,88
25118,7480,4314,27
25119,2669,4440,99
25120,7803,9691,63
25121,5340,3709,55
25122,9753,5718,77
25123,2581,2773,60
25124,2592,1012,95
25125,2941,5286,72
25126,5387,1698,45
25127,5651,707,25
25128,4353,6030,87
25129,8824,6263,43
25130,7911,3230,92
25131,9933,3430,56
25132,8421,3798,60
25133,7314,106,28
25134,5199,5652,88
25135,8457,6718,62
25136,4291,9581,91
25137,8794,507,70
25138,8199,2577,25
25139,6182,8532,78
25140,5095,39,78
25141,7519,6980,87
25142,7035,410,41
25143,7496,390,68
25144,2312,6618,38
25145,7935,7210,9
25146,8437,9592,29
25147,2502,7221,84
25148,791,5018,27
25149,8420,5240,33
25150,8936,1022,42
25151,5639,2718,9
25152,5733,9200,49
25153,4755,1717,69
25154,6493,7446,43
25155,7022,9872,78
25156,859,4101,42
25157,5885,5748,40
25158,5433,4764,33
25159,2777,2739,63
25160,446,9235,99
25161,2066,7573,62
25162,3224,1641,33
25163,7175,5096,67
25164,2809,2135,49
25165,8269,9313,26
25166,6310,986,82
25167,8865,2549,49
25168,2185,5818,63
25169,3991,7556,32
25170,7389,1536,80
25171,548,1036,76
25172,8759,3159,58
25173,664,7647,90
25174,3937,5010,14
25175,352,658,20
25176,8279,1209,84
25177,7155,7423,43
25178,1672,1043,47
25179,3030,5357,86
25180,6461,9320,74
25181,2281,1364,67
25182,6355,172,49
25183,6117,4718,34
25184,7784,4815,98
25185,490,2154,34
25186,2325,7483,42
25187,8569,1069,40
25188,8403,8596,61
25189,3341,513,10
25190,4478,8772,60
25191,7368,7149,32
25192,3863,8966,72
25193,9313,5578,83
25194,4579,7807,77
25195,9210,622,83
25196,5395,3340,7
25197,1285,7444,10
25198,9277,9175,75
25199,5968,3185,35
25200,8117,9331,36
25201,5826,9786,37
25202,1918,7801,23
25203,5889,8969,30
25204,4652,5885,21
25205,6560,5161,31
25206,6512,5058,42
25207,5820,8148,82
25208,2627,4079,87
25209,9214,7033,59
25210,3755,2227,56
25211,6280,1896,46
25212,3848,5513,25
25213,7747,8777,14
25214,7794,3517,41
25215,9185,2745,37
25216,3222,8735,85
25217,1951,8241,64
25218,9726,8709,41
25219,6128,3500,55
25220,7062,1999,1
25221,2962,3031,33
25222,6933,2085,79
25223,9632,1168,94
25224,5906,3914,39
25225,7573,6587,77
25226,350,5790,84
25227,9256,898,12
25228,8243,6716,43
25229,4251,3119,53
25230,8659,9671,77
25231,4298,5821,6
25232,5010,1152,98
25233,7363,1401,99
25234,6669,3921,90
25235,8342,2358,62
25236,8626,8137,69
25237,5580,3786,60
25238,34,434,76
25239,9233,9709,33
25240,6006,667,68
25241,2853,9943,93
25242,3558,1190,49
25243,2554,4602,56
25244,6856,9389,61
25245,9608,1865,64
25246,6069,3635,13
25247,3503,2452,85
25248,8508,243,56
25249,1700,643,21
25250,8991,2814,37
25251,4114,843,64
25252,2744,3909,58
25253,3563,8280,22
25254,5332,8383,93
25255,8087,7534,97
25256,7265,29,85
25257,3714,4086,9
25258,1797,8339,90
25259,5408,5410,84
25260,5928,6947,15
25261,1661,1839,67
25262,2780,4608,8
25263,4386,7593,17
25264,5429,669,82
25265,2990,3064,48
25266,192,2375,5
25267,1711,8617,67
25268,841,1551,50
25269,2457,2919,7
25270,758,8136,24
25271,6941,7163,69
25272,5066,5647,35
25273,9830,9267,14
25274,8338,6640,100
25275,5148,7572,36
25276,885,5746,49
25277,7285,1997,68
25278,4253,4792,81
25279,4677,8911,71
25280,8901,3673,34
25281,7364,9859,34
25282,4722,371,98
25283,2714,2508,88
25284,964,7906,73
25285,8974,1092,40
25286,5190,2126,28
25287,280,2848,86
25288,1859,4168,19
25289,8754,5643,27
25290,4184,816,77
25291,48,2519,37
25292,9519,4026,85
25293,686,9642,65
25294,9765,8624,11
25295,2551,6088,37
25296,8801,6096,34
25297,2725,6450,27
25298,145,9427,82
25299,6427,4829,14
25300,8468,8529,71
25301,7347,9673,69
25302,7364,8422,20
25303,4243,3677,52
25304,8448,4166,55
25305,8086,4645,22
25306,4593,9353,27
25307,9494,1364,23
25308,5092,8090,15
25309,4843,2314,64
25310,9693,2226,45
25311,3587,8554,19
25312,3802,9130,74
25313,9457,2728,12
25314,3806,1673,86
25315,5496,435,12
25316,2538,3615,39
25317,3140,892,8
25318,5779,1143,96
25319,3538,8070,32
25320,6660,302,14
25321,547,631,100
25322,3291,9913,93
25323,1012,1899,64
25324,4727,9400,48
25325,8882,6060,55
25326,3231,4196,46
25327,7514,8664,93
25328,3918,3900,26
25329,5188,7211,52
25330,5817,5374,33
25331,8376,8175,23
25332,18,2148,13
25333,3011,3189,28
25334,3473,9896,8
25335,4319,4785,53
25336,2848,4253,82
25337,1849,2425,25
25338,7190,3722,56
25339,3917,5028,36
25340,4023,4724,56
25341,3880,595,50
25342,9523,6986,16
25343,6222,3594,80
25344,4504,9260,20
25345,5387,4724,58
25346,8029,5345,69
25347,8960,9834,19
25348,777,3675,42
25349,9275,9933,45
25350,7584,7491,94
25351,3428,88,86
25352,4417,5001,44
25353,4778,1016,34
25354,2552,6995,12
25355,7227,4815,23
25356,3548,2842,24
25357,4971,2496,40
25358,946,8359,95
25359,5489,3919,95
25360,9178,8381,38
25361,3073,6014,70
25362,2007,828,54
25363,2909,625,54
25364,7687,9102,71
25365,3189,8664,50
25366,4868,7206,39
25367,8823,8342,78
25368,4769,4524,13
25369,7118,9093,93
25370,3631,6426,70
25371,6713,9839,84
25372,8023,5467,49
25373,7953,2664,31
25374,4661,3273,9
25375,5232,6072,59
25376,3197,3839,91
25377,93,4621,44
25378,3188,3635,62
25379,4982,6414,58
25380,9001,5139,35
25381,1524,1103,85
25382,5636,1894,16
25383,6802,8735,82
25384,4414,6993,33
25385,1883,8871,54
25386,4423,3641,27
25387,9808,6336,29
25388,9999,7677,18
25389,2371,8665,59
25390,1123,3488,86
25391,6575,1611,31
25392,6299,4970,28
25393,4325,4171,20
25394,9001,638,92
25395,1057,5889,79
25396,7325,9494,44
25397,6702,6797,21
25398,176,5050,64
25399,7333,9705,9
25400,1031,3041,2
25401,8698,9279,91
25402,9078,7366,7
25403,3492,5330,8
25404,1366,9982,77
25405,9878,3930,99
25406,2037,7477,23
25407,5709,715,51
25408,9255,8217,96
25409,1334,2113,95
25410,6912,6986,61
25411,3056,2955,85
25412,7603,6452,36
25413,6538,4527,27
25414,6574,7110,76
25415,7534,8704,36
25416,2094,7340,22
25417,9798,5211,54
25418,1125,6700,71
25419,4182,4100,4
25420,2471,1098,67
25421,5923,4224,43
25422,8307,6536,100
25423,8921,7787,36
25424,8333,9049,29
25425,9104,2222,61
25426,8944,1644,52
25427,1700,8800,80
25428,8182,951,98
25429,7964,9979,2
25430,1570,7383,39
25431,5019,6878,10
25432,7634,2087,64
25433,7767,2672,93
25434,7722,7079,70
25435,6294,5789,36
25436,663,6485,35
25437,4015,2377,82
25438,547,2132,70
25439,3067,679,28
25440,3425,9278,26
25441,6961,9859,66
25442,3488,8359,90
25443,5882,876,45
25444,1395,4981,30
25445,32,6860,97
25446,8489,3819,2
25447,3756,9748,5
25448,2752,8440,48
25449,4551,4676,10
25450,7676,5136,89
25451,9175,411,99
25452,1172,2029,19
25453,5216,1264,11
25454,5364,392,42
25455,9775,1860,78
25456,3891,7169,66
25457,4869,5280,24
25458,4199,119,53
25459,106,7810,4
25460,5474,2420,97
25461,5331,9042,38
25462,442,9508,60
25463,4634,888,78
25464,9172,2426,13
25465,5984,8854,9
25466,2509,5431,73
25467,7641,7150,55
25468,8417,1951,47
25469,7122,715,58
25470,4801,5108,35
25471,214,1007,15
25472,6330,6138,55
25473,3816,2778,64
25474,8872,1477,88
25475,5328,5585,17
25476,8839,2890,62
25477,956,4859,62
25478,8777,6019,25
25479,7775,2929,3
25480,9154,5291,60
25481,1542,3595,79
25482,2413,3932,97
25483,4693,4496,96
25484,217,2253,98
25485,7319,8319,51
25486,2411,1187,55
25487,533,5270,61
25488,6062,8123,26
25489,2487,8335,26
25490,2106,3178,64
25491,5460,9875,9
25492,6403,3391,51
25493,4215,398,25
25494,8787,5345,100
25495,3368,6833,98
25496,2493,3772,70
25497,6837,6917,34
25498,8807,5175,6
25499,1811,9175,60
25500,2600,8760,88
25501,3035,5669,34
25502,4834,4486,85
25503,5050,9311,29
25504,7981,9729,19
25505,382,8258,93
25506,4096,2286,12
25507,873,745,31
25508,8806,6207,83
25509,5104,5552,58
25510,1444,6137,22
25511,2288,9170,96
25512,9346,34,3
25513,794,7216,4
25514,7137,948,36
25515,9282,9921,61
25516,8549,3163,78
25517,2624,4002,33
25518,9102,3109,71
25519,3123,2093,54
25520,6657,7734,11
25521,5095,2913,13
25522,651,9022,99
25523,1342,5608,86
25524,1884,1540,73
25525,7495,8521,2
25526,1636,7882,2
25527,6910,7533,87
25528,8762,154,3
25529,3064,9658,42
25530,9889,2699,92
25531,6430,6561,60
25532,8,7417,50
25533,4388,8041,11
25534,3248,4376,73
25535,2795,3529,88
25536,7358,8420,42
25537,1842,3871,56
25538,11,4671,4
25539,1885,6009,65
25540,6487,8178,96
25541,3321,6495,66
25542,1713,4993,31
25543,182,8177,79
25544,9086,7458,66
25545,9965,2050,76
25546,3628,9253,55
25547,6093,7170,91
25548,2555,4973,43
25549,4795,717,60
25550,5344,4458,84
25551,40,2329,34
25552,3341,1817,84
25553,7019,3516,72
25554,2773,5854,3
25555,9119,6324,31
25556,8649,5387,79
25557,5565,5395,35
25558,2486,4152,66
25559,6699,1759,72
25560,1000,6891,88
25561,2072,4334,98
25562,9912,9453,75
25563,274,3465,65
25564,296,7845,89
25565,7578,2912,77
25566,314,36,93
25567,2979,3344,47
25568,3640,5703,68
25569,6890,1768,14
25570,3662,2997,22
25571,9232,3764,33
25572,496,268,67
25573,7770,2927,91
25574,9498,1393,4
25575,746,4223,26
25576,7663,6552,9
25577,7921,7717,78
25578,8741,6555,42
25579,4689,6898,27
25580,7073,1306,22
25581,3545,7317,80
25582,4193,3887,53
25583,5432,9143,49
25584,9211,1885,55
25585,7105,9567,59
25586,9772,4618,23
25587,5428,8438,13
25588,8267,7135,9
25589,6848,7170,80
25590,8187,8784,42
25591,1742,45,43
25592,9778,5161,87
25593,4195,7288,84
25594,7396,5530,36
25595,4238,4030,66
25596,1870,2944,41
25597,5175,2910,92
25598,2666,886,90
25599,389,1887,11
25600,6878,6386,4
25601,9512,8487,21
25602,9359,7242,4
25603,349,3633,26
25604,6709,2765,9
25605,2992,6153,41
25606,3852,9548,79
25607,5763,1424,39
25608,456,8097,88
25609,7140,4295,85
25610,9156,7287,17
25611,5437,4566,100
25612,9532,332,77
25613,9849,6820,8
25614,3863,3726,90
25615,4039,1870,84
25616,1186,9996,64
25617,7265,8287,41
25618,4231,3390,74
25619,9816,9081,99
25620,4108,152,48
25621,1676,7397,14
25622,4627,9992,87
25623,9824,1676,31
25624,2024,1994,43
25625,722,128,33
25626,9207,6611,66
25627,5332,318,82
25628,1968,6439,100
25629,9065,87,68
25630,5615,550,83
25631,9475,9136,89
25632,6361,7165,91
25633,1707,5212,40
25634,4884,9737,71
25635,88,7859,20
25636,5215,5697,84
25637,874,9250,31
25638,8075,9326,48
25639,1183,5635,73
25640,9434,5893,35
25641,4578,1068,59
25642,2448,790,74
25643,2766,3804,15
25644,1163,6561,41
25645,3290,5206,32
25646,2088,303,37
25647,6927,7498,91
25648,1264,7249,43
25649,2318,825,84
25650,7228,4579,2
25651,25,9572,51
25652,151,2666,7
25653,5618,4898,90
25654,1005,9580,52
25655,3056,6724,82
25656,7255,5868,67
25657,9103,8878,52
25658,8233,7083,47
25659,3043,8589,13
25660,8731,8866,11
25661,8981,6005,76
25662,3726,7635,45
25663,6993,7355,27
25664,7418,8345,27
25665,4211,5803,27
25666,5539,2695,35
25667,6684,2692,96
25668,3459,929,30
25669,6186,826,87
25670,9126,8196,37
25671,7822,3606,46
25672,5774,2307,25
25673,1853,3471,57
25674,6387,1571,14
25675,1705,9154,41
25676,1797,4866,47
25677,6878,6945,32
25678,6661,8486,45
25679,6095,810,67
25680,2107,6719,12
25681,9889,6604,19
25682,6371,6895,46
25683,5555,371,44
25684,5605,9906,64
25685,9740,9731,61
25686,9562,7131,21
25687,7308,7042,33
25688,7423,4359,73
25689,1101,5504,39
25690,6095,7118,31
25691,4434,1704,12
25692,5056,4950,92
25693,3083,5223,51
25694,3711,4671,2
25695,9838,680,67
25696,1674,7606,61
25697,879,5066,57
25698,7517,272,89
25699,1655,7507,54
25700,9963,9490,78
25701,9803,827,60
25702,4552,3427,84
25703,9842,6481,68
25704,1491,6391,91
25705,3924,4984,98
25706,1603,7244,9
25707,4433,5495,56
25708,603,5523,44
25709,5875,5790,6
25710,6219,3743,12
25711,8975,5092,95
25712,3713,7047,3
25713,4035,1638,82
25714,9964,9422,67
25715,5836,3781,80
25716,2571,2753,15
25717,7937,7711,52
25718,1828,3477,9
25719,5433,2516,95
25720,9513,9735,31
25721,1278,5510,99
25722,6784,2045,99
25723,4430,8203,95
25724,395,8741,13
25725,6788,3316,28
25726,7788,9739,52
25727,7922,3942,52
25728,5604,1242,91
25729,4581,1812,44
25730,2170,4916,94
25731,82,3082,18
25732,9632,8375,54
25733,4933,739,51
25734,2955,1641,58
25735,2540,4229,59
25736,2078,3049,13
25737,7866,1045,68
25738,6698,9948,87
25739,2065,122,36
25740,6024,8417,89
25741,5351,4787,66
25742,2436,9504,43
25743,6232,4875,59
25744,7939,887,37
25745,8307,8199,58
25746,8977,6590,8
25747,5209,9071,48
25748,4482,5203,4
25749,3393,7099,72
25750,8851,4707,84
25751,1346,7959,6
25752,7538,6848,27
25753,7145,7862,18
25754,6939,3786,1
25755,7037,256,43
25756,8290,2163,67
25757,152,7022,56
25758,1206,9510,14
25759,4277,4515,3
25760,8441,2209,59
25761,4483,5290,1
25762,4591,4523,81
25763,84,7342,14
25764,4058,7489,64
25765,3606,6550,45
25766,5689,5123,35
25767,9620,3093,15
25768,146,8698,15
25769,2857,5651,97
25770,8486,6373,27
25771,4725,217,36
25772,1134,2523,68
25773,8245,9943,41
25774,1735,9132,97
25775,6355,8754,72
25776,8918,7193,86
25777,4960,3282,18
25778,9490,7830,7
25779,6081,9995,58
25780,1585,3997,37
25781,8809,4046,4
25782,7420,4006,72
25783,2694,3809,65
25784,3660,7724,29
25785,9391,4543,36
25786,1182,6186,80
25787,3334,1197,64
25788,2601,1067,28
25789,56,1761,55
25790,2526,6894,60
25791,8542,1680,23
25792,5450,1780,12
25793,1532,6618,66
25794,2721,7801,52
25795,8307,1261,60
25796,5041,6726,92
25797,10,1011,91
25798,1059,9105,7
25799,7371,5084,12
25800,9529,3624,64
25801,7809,7448,37
25802,175,8262,69
25803,7183,9160,45
25804,7985,1885,24
25805,5204,6564,53
25806,9398,3349,83
25807,500,3399,20
25808,8258,6815,78
25809,7697,1397,85
25810,3289,5456,68
25811,3824,3384,28
25812,1214,6035,65
25813,1998,3207,6
25814,7944,4856,41
25815,3933,5525,96
25816,2505,9485,82
25817,1857,1924,55
25818,7431,9801,73
25819,2078,132,7
25820,2198,4498,50
25821,8086,6959,64
25822,3748,2965,5
25823,3504,8995,88
25824,3808,813,60
25825,8567,2419,16
25826,1818,1206,50
25827,5563,6286,56
25828,6687,4270,34
25829,1828,7983,18
25830,1399,540,31
25831,2444,8251,72
25832,5384,8258,28
25833,3339,4521,8
25834,4129,9463,34
25835,5151,8724,96
25836,477,8407,82
25837,6720,8902,7
25838,3711,1716,6
25839,4820,229,67
25840,8620,7918,59
25841,6076,6385,62
25842,5973,2448,62
25843,17,4348,42
25844,2671,3914,51
25845,4854,5285,13
25846,5723,5612,98
25847,1662,6704,19
25848,7687,6348,24
25849,9945,7190,15
25850,3829,5928,19
25851,5186,4768,72
25852,676,6846,91
25853,2722,4561,6
25854,4576,6529,94
25855,5982,9936,79
25856,9607,2489,11
25857,8577,8092,39
25858,9683,3917,25
25859,1024,5684,71
25860,5711,6371,97
25861,7852,7276,91
25862,9256,7121,16
25863,95,7157,72
25864,5876,8736,21
25865,1307,6251,26
25866,3433,9614,5
25867,6197,3728,39
25868,1408,7164,26
25869,6208,6011,94
25870,7755,2313,77
25871,5226,312,58
25872,1677,6143,33
25873,4232,3805,22
25874,6345,2541,21
25875,8591,3320,43
25876,2672,1670,50
25877,3492,7313,59
25878,4179,1409,73
25879,1932,4533,39
25880,6414,8568,44
25881,5603,872,60
25882,6784,7553,34
25883,7392,3026,96
25884,3511,561,19
25885,1869,9925,23
25886,8220,2742,8
25887,2191,3333,69
25888,4483,8758,92
25889,2849,3131,72
25890,6168,3189,64
25891,6272,85,3
25892,6211,7190,91
25893,7433,9755,78
25894,1775,959,93
25895,9475,2135,90
25896,819,8319,53
25897,7889,7523,42
25898,4227,9392,43
25899,5864,9097,55
25900,2931,478,29
25901,5147,6230,30
25902,182,4792,30
25903,4537,3895,58
25904,2005,8636,20
25905,4587,4112,43
25906,5645,5887,42
25907,4649,2367,4
25908,5125,364,1
25909,8675,4495,77
25910,5957,7496,5
25911,8402,5587,24
25912,6822,9861,1
25913,5590,9957,62
25914,8719,3974,57
25915,9575,3161,14
25916,9137,9894,6
25917,698,5454,79
25918,2216,2282,49
25919,7478,3099,16
25920,5142,6052,27
25921,5931,9080,79
25922,5420,8806,44
25923,8668,5101,58
25924,879,9617,100
25925,2548,5332,80
25926,9035,2801,2
25927,4730,5926,22
25928,720,1085,5
25929,5345,7281,14
25930,9383,5732,25
25931,3100,9657,32
25932,2230,4634,98
25933,7327,9247,33
25934,2343,100,14
25935,5103,1440,34
25936,5067,6899,42
25937,4588,6646,82
25938,6264,2251,9
25939,8653,6058,36
25940,6028,9485,79
25941,6081,6484,38
25942,4243,2127,6
25943,2271,7495,67
25944,2577,8037,32
25945,4041,5435,75
25946,2797,5802,61
25947,8992,1193,89
25948,6618,8800,67
25949,3949,5189,18
25950,6852,7430,70
25951,7336,4455,52
25952,1048,126,37
25953,2672,1038,76
25954,3429,3200,21
25955,3232,5456,95
25956,9736,5913,27
25957,7596,2441,53
25958,6265,6132,31
25959,2211,2488,67
25960,7348,7581,7
25961,4255,7798,35
25962,6329,4284,16
25963,6628,9702,12
25964,6842,5246,72
25965,2226,1542,84
25966,9418,5354,47
25967,3905,2876,92
25968,5527,9038,12
25969,342,2129,28
25970,1332,9093,68
25971,2584,5605,24
25972,3017,8609,43
25973,8697,3329,54
25974,7092,8627,37
25975,4554,7228,1
25976,8131,3033,64
25977,3136,9523,61
25978,7701,6852,48
25979,5496,7763,53
25980,6962,1590,27
25981,1128,7337,2
25982,6125,3691,14
25983,1141,8124,18
25984,5576,3667,46
25985,8802,7334,10
25986,9141,9984,99
25987,4587,3407,69
25988,6126,7839,53
25989,6160,9861,21
25990,7792,7858,5
25991,6610,8658,3
25992,1378,6083,64
25993,6786,6760,62
25994,5142,3689,23
25995,9076,945,22
25996,960,6041,85
25997,520,8882,78
25998,93,9793,52
25999,2991,475,82
26000,8141,4896,17
26001,6916,1148,27
26002,3084,8887,68
26003,4427,8042,29
26004,4506,5856,55
26005,3473,5436,97
26006,290,6016,55
26007,3935,2602,1
26008,2601,4599,29
26009,9790,735,63
26010,4946,8860,97
